"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AT BR CH CN DE EG FR GB HK IT JP LU NL PT RU SA SG US VG VI"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,434.2,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,274,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,286.8,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,113.9,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,232.5,,,,,,,,,"Persons aged 15 years and over. Including information service activities. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,96.3,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,196.1,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L¬P","12G",,446.2,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,14.7,,,,,,,,,"Persons aged 15 years and over. Including agriculture, fishing, mining and quarrying. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,1270.8,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,278.7,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,257.5,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,171.2,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,58.6,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,170.4,,,,,,,,,"Persons aged 15 years and over. Including information service activities. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,41.9,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,116.3,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L¬P","12G",,164.4,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,11.8,,,,,,,,,"Persons aged 15 years and over. Including agriculture, fishing, mining and quarrying. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,824,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,155.5,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,16.5,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,115.6,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,55.3,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,62.1,,,,,,,,,"Persons aged 15 years and over. Including information service activities. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,54.4,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,79.8,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L¬P","12G",,281.8,,,,,,,,,"Persons aged 15 years and over. June. Revised data. ",
"Singapore","SG","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,2.9,,,,,,,,,"Persons aged 15 years and over. Including agriculture, fishing, mining and quarrying. June. Revised data. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",1518.3,,1582.5,1573.7,1605.4,1632.1,1647.3,1796.7,1803.2,1852,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A¬C,E,X","02D",13.8,,14.1,13.3,13.8,13.7,17.8,22.5,20.7,22.7,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",329.2,,307.8,299,303.6,298.3,275.2,301.7,304.5,311.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",109,,100,96.5,97.7,92.6,81.6,95,100.8,105.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",238.3,,253.8,256.4,253.7,275.4,303.6,301.1,277,269.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",101.7,,105,103.5,107.8,107.9,103.2,128.8,123.1,120,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",172.2,,190.1,183.9,183.5,183.3,227.6,248.8,267.7,269.4,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",86.1,,89.1,90.8,88.6,91.9,102.1,106.3,109.7,123.6,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",165.5,,199.7,198,206.8,216.2,207,217.3,223.9,237.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L¬Q","12A",,,,,,,329.1,,375.8,391.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L,M","12J",179,,189.2,198.7,216.4,212.2,,223.3,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",44.5,,54,53.2,55.8,61.9,,70.8,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O¬Q","15B",79,,79.7,80.4,77.7,78,,81,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",912.1,,938.4,937.7,948.7,960.8,,1036.5,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A¬C,E,X","02D",11.3,,10.8,10.7,10.4,10.9,,16.5,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",196.8,,191.2,184,188.6,183.9,,191.3,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",91.3,,83.1,81.6,80.1,77.6,,77.8,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",141.7,,145.9,146.1,142.6,155.3,,161.1,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",51.7,,50.1,51.4,53,52.3,,61.9,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",129.1,,141.1,138.8,136.6,135.2,,179.7,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",34.4,,36.6,36.8,35.4,37.9,,45.4,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",92.1,,107.6,110.5,116.6,123.4,,115.8,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L,M","12J",107.5,,115.4,119.4,130.1,129.4,,129.6,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",11.2,,12.9,12.9,13.6,14.1,,16.6,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O¬Q","15B",45,,43.8,45.4,41.6,40.7,,40.9,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",606.2,,644,636,656.6,671.3,,760.2,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A¬C,E,X","02D",2.5,,3.3,2.6,3.4,2.8,,6,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",132.5,,116.6,115.1,115,114,,110.4,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",17.7,,17,14.9,17.6,15,,17.2,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",96.7,,107.9,110.3,111.1,120.1,,140,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",49.9,,54.9,52.1,54.8,55.6,,66.9,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",43.1,,49,45.1,46.9,48.1,,69.1,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",51.7,,52.5,54,53.2,53.9,,61,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",73.4,,92.1,87.5,90.1,92.8,,101.5,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L,M","12J",71.5,,73.8,79.3,86.3,82.8,,93.8,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",33.2,,41.1,40.3,42.1,47.8,,54.2,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O¬Q","15B",34,,35.9,35,36.1,38,,40.1,,,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. 2001: Break. Methodology revised; data not strictly comparable. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Total","00_",,,,,,,,1796.7,1803.2,1852,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","A,B,D,E","01A",,,,,,,,22.5,20.7,22.7,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","C Manufacturing","03_",,,,,,,,301.7,304.5,311.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,95,100.8,105.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,301.1,277,269.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","H Transportation and storage","08_",,,,,,,,174,179.9,182.4,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","I Accommodation and food service activities","09_",,,,,,,,128.8,123.1,120,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","J Information and communication","10_",,,,,,,,74.8,87.8,87,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","K Financial and insurance activities","11_",,,,,,,,106.3,109.7,123.6,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","L Real estate activities","12_",,,,,,,,39.9,41,43,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","M Professional, scientific and technical activities","13_",,,,,,,,99,97.2,109.6,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","N Administrative and support service activities","14_",,,,,,,,78.4,85.7,84.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","O¬P","15A",,,,,,,,223.3,220.3,228.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Q Human health and social work activities","17_",,,,,,,,70.8,69.9,74.3,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","R¬U","18A",,,,,,,,81,85.6,89.1,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Total","00_",,,,,,,,1036.5,1038.4,1053.6,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","A,B,D,E","01A",,,,,,,,16.5,16.6,16.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","C Manufacturing","03_",,,,,,,,191.3,189.5,199.5,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,77.8,82.1,84.9,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
"Singapore","SG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,161.1,146.9,139.6,"The data refer to the residents (Singapore citizens and permanent residents) aged 15 years and over. June. ",
