"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AD AE AF AG AI AL AM AN AO AR AS AT AU AW AZ BA BB BD BE BF BG BH BI BJ BM BN BO BR BS BT BW BY BZ C1 CA CD CF CG CH CI CK CL CM CN CO CR CS CU CV CY CZ D1 D2 D3 DE DJ DK DM DO DZ E1 EC EE EG EH ER ES ET FI FJ FK FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GT GU GW GY HK HN HR HT HU ID IE IL IM IN IQ IR IS IT JE JG JM JO JP KE KG KH KI KM KN KP KR KS KW KY KZ LA LB LC LI LK LR LS LT LU LV LY M1 M2 M3 MA MC MD ME MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SK SL SM SN SO SR ST SU SV SY SZ T1 T2 TC TD TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG US UY UZ VC VE VG VI VN VU WF WS Y1 Y2 Y3 YE ZA ZM ZW"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",183,177,195,221,267,270,293,292,281,308,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",3798,3794,4032,4133,4179,4412,4321,4343,4593,4722,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",282,273,257,266,270,290,347,359,417,410,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",981,1099,1259,1497,2072,2343,2265,2327,2496,2511,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",3103,3164,3175,3045,2967,2967,3023,3005,3076,3275,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",1195,1188,1136,1165,1176,1215,1243,1198,1268,1225,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",791,806,865,859,883,893,845,943,964,1041,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",2383,2534,2282,2192,702,679,739,779,762,808,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",22,12,6,5,2,,4,4,5,9,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",6,3,4,1,3,,3,2,,4,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",30375,31496,31619,32645,32605,33094,33620,34160,34920,34826,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",3723,3657,2905,2892,2654,2572,2664,2622,2391,2324,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",25,34,43,27,32,37,28,31,34,22,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",282,332,313,287,288,274,270,272,280,296,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",5024,5268,5569,5747,5551,5510,5406,5309,5252,4819,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",445,496,540,524,625,599,599,622,627,619,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",821,753,782,824,820,792,867,856,886,913,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",4327,4739,5147,5556,5832,6082,6326,6509,6783,6633,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",670,747,828,921,999,953,1004,1100,1062,1160,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",1707,1690,1782,1826,1793,1849,1928,1868,1979,1838,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",551,570,600,602,541,628,615,701,833,906,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",858,929,1114,1247,1719,1776,1774,1820,1914,1936,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",1509,1660,1595,1573,1709,1734,1792,1871,1827,2134,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",4689,4723,4537,4764,4842,4926,4960,5000,5152,5218,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",3547,3586,3757,3735,3793,3941,3856,3953,4212,4202,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",2178,2301,2099,2111,1396,1421,1507,1609,1677,1772,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",16,9,8,7,9,,22,17,11,34,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",1,1,1,1,2,1,1,1,,1,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",63963,64327,64710,65650,,,,,,,"  ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,,,,,,,2.13,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,,,,,,,0.122,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,,,,,,,,0.033,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,,,,,,,,0.008,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,,,,,,,,0.115,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,,,,,,,,0.113,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,,,,,,,,0.19,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,,,,,,,,0.385,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,,,,,,,,0.036,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,,,,,,,0.237,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,,,,,,,0.02,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,,,,,,,0.185,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,,,,,,,0.157,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,,,,,,,0.112,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,,,,,,,0.178,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,,,,,,,0.217,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,,,,,,,0.017,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,,,,,,,,,0.005,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,,,,,,,,,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,,,,,,,1.174,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,,,,,,,0.107,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,,,,,,,,0.032,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,,,,,,,,0.006,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,,,,,,,,0.09,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,,,,,,,,0.113,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,,,,,,,,0.189,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,,,,,,,,0.145,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,,,,,,,,0.013,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,,,,,,,0.188,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,,,,,,,0.004,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,,,,,,,0.059,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,,,,,,,0.067,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,,,,,,,0.015,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,,,,,,,0.02,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,,,,,,,0.114,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,,,,,,,0.007,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,,,,,,,,,0.005,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,,,,,,,,,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,,,,,,,0.956,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,,,,,,,0.015,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,,,,,,,,0.001,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,,,,,,,,0.002,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,,,,,,,,0.025,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,,,,,,,,,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,,,,,,,,0.001,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,,,,,,,,0.24,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,,,,,,,,0.023,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,,,,,,,0.049,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,,,,,,,0.016,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,,,,,,,0.126,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,,,,,,,0.09,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,,,,,,,0.097,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,,,,,,,0.158,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,,,,,,,0.103,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,,,,,,,0.01,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,,,,,,,,,,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Helena","SH","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,,,,,,,,,"Persons aged 15 to 69 years. 2008: February. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",59.85,63.47,,58.525,63.868,62.265,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",12.335,12.35,,6.685,7.69,8.49,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",0.645,0.845,,0.45,0.595,0.753,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",5.57,6.2,,4.455,4.608,4.668,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",0.56,0.685,,0.615,0.56,0.428,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",5.365,5.995,,4.825,4.978,4.928,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",10.545,11.345,,8.6,10.408,9.778,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",5.71,6.585,,6.165,6.755,6.76,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",4.235,4.095,,3.185,4.165,3.325,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",1.14,0.985,,0.865,1.243,1.153,,,,,"Persons aged 15 years and over. ",
"Saint Lucia","LC","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",1.525,1.305,,1.6,2.135,2.535,,,,,"Persons aged 15 years and over. ",
